trial,timestamp,learning_rate,hidden_dim,num_layers,dropout_rate,max_epochs,test_approximation_rate,val_approximation_rate,test_infeasible_rate,val_infeasible_rate,test_mean_load_factor,val_mean_load_factor,test_loss,val_loss,test_time,val_time
10,2025-09-26T14:27:45.565118,0.001,32,5,0.4,15,66.9810791015625,67.1987075805664,0.0,0.0,0.49030742049217224,0.48501795530319214,0.5980469360947609,0.5988749042153358,8.269453525543213,8.211086511611938
11,2025-09-26T14:36:46.666311,0.001,32,5,0.4,20,66.82633209228516,67.22727966308594,0.0,0.0,0.49144279956817627,0.48481181263923645,0.5997429713606834,0.6005390845239162,8.246949672698975,8.18095064163208
12,2025-09-26T14:40:26.644432,0.001,32,10,0.2,5,66.86170959472656,67.0636978149414,0.0,0.0,0.49118277430534363,0.4859943687915802,0.6767393797636032,0.6772368773818016,8.420274496078491,8.352474451065063
13,2025-09-26T14:46:54.773670,0.001,32,10,0.2,10,66.78494262695312,67.03265380859375,0.0,0.0,0.49174734950065613,0.48621946573257446,0.7975604608654976,0.7976894378662109,8.392718315124512,8.344948291778564
14,2025-09-26T14:56:26.900335,0.001,32,10,0.2,15,66.82106018066406,67.29188537597656,0.0,0.0,0.49148157238960266,0.4843463599681854,0.7601546756923199,0.7605934999883175,8.453335762023926,8.397815465927124
15,2025-09-26T15:09:04.467562,0.001,32,10,0.2,20,66.93110656738281,67.10421752929688,0.0,0.0,0.4906735122203827,0.48570096492767334,0.8037196546792984,0.8040097132325172,8.462743997573853,8.408798456192017
16,2025-09-26T15:12:44.159573,0.001,32,10,0.3,5,66.86170959472656,67.0636978149414,0.0,0.0,0.49118277430534363,0.4859943687915802,0.6767393797636032,0.6772368773818016,8.463215112686157,8.432833433151245
17,2025-09-26T15:19:11.534984,0.001,32,10,0.3,10,66.78494262695312,67.03265380859375,0.0,0.0,0.49174734950065613,0.48621946573257446,0.7975604608654976,0.7976894378662109,8.521904230117798,8.392804145812988
18,2025-09-26T15:28:42.907349,0.001,32,10,0.3,15,66.82106018066406,67.29188537597656,0.0,0.0,0.49148157238960266,0.4843463599681854,0.7601546756923199,0.7605934999883175,8.426728248596191,8.411852836608887
19,2025-09-26T15:41:17.873841,0.001,32,10,0.3,20,66.93110656738281,67.10421752929688,0.0,0.0,0.4906735122203827,0.48570096492767334,0.8037196546792984,0.8040097132325172,8.47945499420166,8.46652340888977
20,2025-09-26T15:44:56.056586,0.001,32,10,0.4,5,66.86170959472656,67.0636978149414,0.0,0.0,0.49118277430534363,0.4859943687915802,0.6767393797636032,0.6772368773818016,8.374043226242065,8.350605726242065
21,2025-09-26T15:51:23.564666,0.001,32,10,0.4,10,66.78494262695312,67.03265380859375,0.0,0.0,0.49174734950065613,0.48621946573257446,0.7975604608654976,0.7976894378662109,8.40711760520935,8.378637790679932
22,2025-09-26T16:00:54.856586,0.001,32,10,0.4,15,66.82106018066406,67.29188537597656,0.0,0.0,0.49148157238960266,0.4843463599681854,0.7601546756923199,0.7605934999883175,8.441828489303589,8.4287428855896
23,2025-09-26T16:13:31.089201,0.001,32,10,0.4,20,66.93110656738281,67.10421752929688,0.0,0.0,0.4906735122203827,0.48570096492767334,0.8037196546792984,0.8040097132325172,8.387113571166992,8.348273038864136
24,2025-09-26T16:18:04.768140,0.001,32,15,0.2,5,67.16818237304688,67.66963195800781,0.0,0.0,0.48894163966178894,0.48164263367652893,0.5843223668634892,0.5849209688603878,8.612326383590698,8.533485651016235
25,2025-09-26T16:26:15.371701,0.001,32,15,0.2,10,66.87712860107422,67.03641510009766,0.0,0.0,0.4910695552825928,0.4861921966075897,0.6653823964297771,0.6655528582632542,8.604902982711792,8.54403042793274
26,2025-09-26T16:38:29.117889,0.001,32,15,0.2,15,66.7860107421875,67.26502990722656,0.0,0.0,0.49173951148986816,0.48453977704048157,0.6589203029870987,0.6591263972222805,8.66984748840332,8.55200982093811
27,2025-09-26T16:54:41.843802,0.001,32,15,0.2,20,66.82401275634766,67.05552673339844,0.0,0.0,0.49145984649658203,0.48605358600616455,0.6712990701198578,0.6714339926838875,8.575470685958862,8.546509265899658
28,2025-09-26T16:59:14.111425,0.001,32,15,0.3,5,67.16818237304688,67.66963195800781,0.0,0.0,0.48894163966178894,0.48164263367652893,0.5843223668634892,0.5849209688603878,8.625751495361328,8.523519515991211
29,2025-09-26T17:07:28.703663,0.001,32,15,0.3,10,66.87712860107422,67.03641510009766,0.0,0.0,0.4910695552825928,0.4861921966075897,0.6653823964297771,0.6655528582632542,8.57705283164978,8.606887578964233
30,2025-09-26T17:19:37.682691,0.001,32,15,0.3,15,66.7860107421875,67.26502990722656,0.0,0.0,0.49173951148986816,0.48453977704048157,0.6589203029870987,0.6591263972222805,8.607987642288208,8.547691345214844
31,2025-09-26T17:35:44.008876,0.001,32,15,0.3,20,66.82401275634766,67.05552673339844,0.0,0.0,0.49145984649658203,0.48605358600616455,0.6712990701198578,0.6714339926838875,8.575624227523804,8.495863676071167
32,2025-09-26T17:40:15.036284,0.001,32,15,0.4,5,67.16818237304688,67.66963195800781,0.0,0.0,0.48894163966178894,0.48164263367652893,0.5843223668634892,0.5849209688603878,8.582257270812988,8.541847467422485
33,2025-09-26T17:48:31.589721,0.001,32,15,0.4,10,66.87712860107422,67.03641510009766,0.0,0.0,0.4910695552825928,0.4861921966075897,0.6653823964297771,0.6655528582632542,8.749215602874756,8.570618867874146
34,2025-09-26T18:00:46.051755,0.001,32,15,0.4,15,66.7860107421875,67.26502990722656,0.0,0.0,0.49173951148986816,0.48453977704048157,0.6589203029870987,0.6591263972222805,8.619344711303711,8.583097219467163
35,2025-09-26T18:16:58.382342,0.001,32,15,0.4,20,66.82401275634766,67.05552673339844,0.0,0.0,0.49145984649658203,0.48605358600616455,0.6712990701198578,0.6714339926838875,8.609626770019531,8.62011170387268
36,2025-09-26T18:20:05.667886,0.001,64,5,0.2,5,66.77687072753906,67.28302001953125,0.0,0.0,0.4918068051338196,0.4844101369380951,0.553283117711544,0.5536152683198452,8.419056177139282,8.367275953292847
37,2025-09-26T18:25:29.143166,0.001,64,5,0.2,10,66.82028198242188,67.11441802978516,0.0,0.0,0.4914873242378235,0.48562708497047424,0.5833720304071903,0.5836050137877464,8.46863579750061,8.36736512184143
38,2025-09-26T18:33:23.691796,0.001,64,5,0.2,15,66.83863067626953,67.07494354248047,0.0,0.0,0.4913523495197296,0.48591291904449463,0.5241594947874546,0.5247308015823364,8.464845657348633,8.41697359085083
39,2025-09-26T18:43:52.869947,0.001,64,5,0.2,20,66.95953369140625,67.03736877441406,0.0,0.0,0.4904651641845703,0.4861852526664734,0.5247987508773804,0.5253932438790798,8.412724494934082,8.437670230865479
40,2025-09-26T18:46:59.025210,0.001,64,5,0.3,5,66.77687072753906,67.28302001953125,0.0,0.0,0.4918068051338196,0.4844101369380951,0.553283117711544,0.5536152683198452,8.494840860366821,8.35314130783081
41,2025-09-26T18:52:22.455925,0.001,64,5,0.3,10,66.82028198242188,67.11441802978516,0.0,0.0,0.4914873242378235,0.48562708497047424,0.5833720304071903,0.5836050137877464,8.4329833984375,8.490268230438232
42,2025-09-26T19:00:18.263417,0.001,64,5,0.3,15,66.83863067626953,67.07494354248047,0.0,0.0,0.4913523495197296,0.48591291904449463,0.5241594947874546,0.5247308015823364,8.433423519134521,8.359395503997803
43,2025-09-26T19:10:48.825525,0.001,64,5,0.3,20,66.95953369140625,67.03736877441406,0.0,0.0,0.4904651641845703,0.4861852526664734,0.5247987508773804,0.5253932438790798,8.438585996627808,8.416759490966797
44,2025-09-26T19:13:55.973583,0.001,64,5,0.4,5,66.77687072753906,67.28302001953125,0.0,0.0,0.4918068051338196,0.4844101369380951,0.553283117711544,0.5536152683198452,8.414531469345093,8.40194034576416
45,2025-09-26T19:19:18.264504,0.001,64,5,0.4,10,66.82028198242188,67.11441802978516,0.0,0.0,0.4914873242378235,0.48562708497047424,0.5833720304071903,0.5836050137877464,8.469122886657715,8.410809755325317
46,2025-09-26T19:27:12.032848,0.001,64,5,0.4,15,66.83863067626953,67.07494354248047,0.0,0.0,0.4913523495197296,0.48591291904449463,0.5241594947874546,0.5247308015823364,8.532282829284668,8.375953912734985
47,2025-09-26T19:37:43.202120,0.001,64,5,0.4,20,66.95953369140625,67.03736877441406,0.0,0.0,0.4904651641845703,0.4861852526664734,0.5247987508773804,0.5253932438790798,8.433197736740112,8.37748670578003
48,2025-09-26T19:42:06.536189,0.001,64,10,0.2,5,66.91862487792969,67.42704772949219,0.0,0.0,0.4907650053501129,0.4833754301071167,0.6918849647045135,0.6925704963505268,8.69192099571228,8.609965085983276
49,2025-09-26T19:50:00.181764,0.001,64,10,0.2,10,66.92173767089844,67.35568237304688,0.0,0.0,0.4907422363758087,0.483887642621994,0.8455340676009655,0.845647145062685,8.683743715286255,8.551433086395264
50,2025-09-26T20:01:35.213974,0.001,64,10,0.2,15,66.76725006103516,66.964599609375,0.0,0.0,0.49187761545181274,0.48671358823776245,0.8665491715073586,0.8666939623653889,8.753224849700928,8.595570802688599
51,2025-09-26T20:17:05.318616,0.001,64,10,0.2,20,58.99690246582031,58.248191833496094,0.0,0.0,0.5566617250442505,0.5595465898513794,0.936671819537878,0.9366088695824146,8.687952518463135,8.630271911621094
52,2025-09-26T20:21:26.965545,0.001,64,10,0.3,5,66.91862487792969,67.42704772949219,0.0,0.0,0.4907650053501129,0.4833754301071167,0.6918849647045135,0.6925704963505268,8.679988622665405,8.602855205535889
53,2025-09-26T20:29:20.632550,0.001,64,10,0.3,10,66.92173767089844,67.35568237304688,0.0,0.0,0.4907422363758087,0.483887642621994,0.8455340676009655,0.845647145062685,8.736524820327759,8.666765451431274
54,2025-09-26T20:40:59.872800,0.001,64,10,0.3,15,66.76725006103516,66.964599609375,0.0,0.0,0.49187761545181274,0.48671358823776245,0.8665491715073586,0.8666939623653889,8.725882053375244,8.649451971054077
55,2025-09-26T20:56:28.195513,0.001,64,10,0.3,20,58.99690246582031,58.248191833496094,0.0,0.0,0.5566617250442505,0.5595465898513794,0.936671819537878,0.9366088695824146,8.68121337890625,8.552018642425537
56,2025-09-26T21:00:47.650188,0.001,64,10,0.4,5,66.91862487792969,67.42704772949219,0.0,0.0,0.4907650053501129,0.4833754301071167,0.6918849647045135,0.6925704963505268,8.656534433364868,8.63798475265503
57,2025-09-26T21:08:38.154713,0.001,64,10,0.4,10,66.92173767089844,67.35568237304688,0.0,0.0,0.4907422363758087,0.483887642621994,0.8455340676009655,0.845647145062685,8.64307427406311,8.576305389404297
58,2025-09-26T21:20:16.777550,0.001,64,10,0.4,15,66.76725006103516,66.964599609375,0.0,0.0,0.49187761545181274,0.48671358823776245,0.8665491715073586,0.8666939623653889,8.728373050689697,8.638850450515747
59,2025-09-26T21:35:40.647771,0.001,64,10,0.4,20,58.99690246582031,58.248191833496094,0.0,0.0,0.5566617250442505,0.5595465898513794,0.936671819537878,0.9366088695824146,8.650695323944092,8.54466724395752
60,2025-09-26T21:41:14.649944,0.001,64,15,0.2,5,66.87008666992188,67.44970703125,0.0,0.0,0.49112123250961304,0.48321306705474854,0.6323782317340374,0.6327848210930824,8.989315032958984,8.948976755142212
61,2025-09-26T21:51:29.311853,0.001,64,15,0.2,10,68.76322174072266,68.99842834472656,0.0,0.0,0.4776000678539276,0.47236695885658264,0.5324729308485985,0.5333020240068436,8.952686548233032,8.847516775131226
62,2025-09-26T22:06:43.461796,0.001,64,15,0.2,15,66.87712860107422,67.54714965820312,0.0,0.0,0.4910695552825928,0.48251596093177795,0.6802491955459118,0.6803717017173767,8.915234088897705,8.883988380432129
63,2025-09-26T22:26:59.456378,0.001,64,15,0.2,20,59.22423553466797,57.87560272216797,0.0,0.0,0.5545250177383423,0.5631488561630249,0.7069194577634335,0.7068847715854645,8.90514612197876,8.858136415481567
64,2025-09-26T22:32:33.750889,0.001,64,15,0.3,5,66.87008666992188,67.44970703125,0.0,0.0,0.49112123250961304,0.48321306705474854,0.6323782317340374,0.6327848210930824,8.901812553405762,8.865519523620605
65,2025-09-26T22:42:50.343507,0.001,64,15,0.3,10,68.76322174072266,68.99842834472656,0.0,0.0,0.4776000678539276,0.47236695885658264,0.5324729308485985,0.5333020240068436,9.041640758514404,8.93956446647644
66,2025-09-26T22:58:01.456819,0.001,64,15,0.3,15,66.87712860107422,67.54714965820312,0.0,0.0,0.4910695552825928,0.48251596093177795,0.6802491955459118,0.6803717017173767,8.97652006149292,8.963407754898071
67,2025-09-26T23:18:17.406901,0.001,64,15,0.3,20,59.22423553466797,57.87560272216797,0.0,0.0,0.5545250177383423,0.5631488561630249,0.7069194577634335,0.7068847715854645,8.857900857925415,8.785818576812744
68,2025-09-26T23:23:49.586796,0.001,64,15,0.4,5,66.87008666992188,67.44970703125,0.0,0.0,0.49112123250961304,0.48321306705474854,0.6323782317340374,0.6327848210930824,8.926649808883667,8.833984375
69,2025-09-26T23:34:05.879030,0.001,64,15,0.4,10,68.76322174072266,68.99842834472656,0.0,0.0,0.4776000678539276,0.47236695885658264,0.5324729308485985,0.5333020240068436,9.003520488739014,8.988352537155151
70,2025-09-26T23:49:19.324786,0.001,64,15,0.4,15,66.87712860107422,67.54714965820312,0.0,0.0,0.4910695552825928,0.48251596093177795,0.6802491955459118,0.6803717017173767,8.921910285949707,8.880910396575928
71,2025-09-27T00:09:32.444604,0.001,64,15,0.4,20,59.22423553466797,57.87560272216797,0.0,0.0,0.5545250177383423,0.5631488561630249,0.7069194577634335,0.7068847715854645,8.936431407928467,8.844478845596313
72,2025-09-27T00:13:26.689219,0.001,128,5,0.2,5,66.76725006103516,66.96131896972656,0.0,0.0,0.49187761545181274,0.4867374002933502,0.7081246078014374,0.7083291336894035,8.637913703918457,8.633690595626831
73,2025-09-27T00:20:30.267231,0.001,128,5,0.2,10,66.82401275634766,67.30516815185547,0.0,0.0,0.49145984649658203,0.4842508137226105,0.6341511234641075,0.6345345377922058,8.72074842453003,8.614665269851685
74,2025-09-27T00:30:55.392767,0.001,128,5,0.2,15,66.8831787109375,67.22803497314453,0.0,0.0,0.49102503061294556,0.4848063588142395,0.5570586174726486,0.5576603338122368,8.741426706314087,8.68093466758728
75,2025-09-27T00:44:43.129321,0.001,128,5,0.2,20,66.83470153808594,67.48958587646484,0.0,0.0,0.4913812577724457,0.482927531003952,0.5161103680729866,0.5167850852012634,8.725207805633545,8.651267766952515
76,2025-09-27T00:48:40.689552,0.001,128,5,0.3,5,66.76725006103516,66.96131896972656,0.0,0.0,0.49187761545181274,0.4867374002933502,0.7081246078014374,0.7083291336894035,8.73694133758545,8.67906141281128
77,2025-09-27T00:55:45.425459,0.001,128,5,0.3,10,66.82401275634766,67.30516815185547,0.0,0.0,0.49145984649658203,0.4842508137226105,0.6341511234641075,0.6345345377922058,8.687074661254883,8.646664381027222
78,2025-09-27T01:06:16.559537,0.001,128,5,0.3,15,66.8831787109375,67.22803497314453,0.0,0.0,0.49102503061294556,0.4848063588142395,0.5570586174726486,0.5576603338122368,8.655298948287964,8.592284679412842
79,2025-09-27T01:20:10.390717,0.001,128,5,0.3,20,66.83470153808594,67.48958587646484,0.0,0.0,0.4913812577724457,0.482927531003952,0.5161103680729866,0.5167850852012634,8.746468782424927,8.696703433990479
80,2025-09-27T01:24:09.151747,0.001,128,5,0.4,5,66.76725006103516,66.96131896972656,0.0,0.0,0.49187761545181274,0.4867374002933502,0.7081246078014374,0.7083291336894035,8.687395572662354,8.626940727233887
81,2025-09-27T01:31:13.374524,0.001,128,5,0.4,10,66.82401275634766,67.30516815185547,0.0,0.0,0.49145984649658203,0.4842508137226105,0.6341511234641075,0.6345345377922058,8.681945085525513,8.758615255355835
82,2025-09-27T01:41:46.308950,0.001,128,5,0.4,15,66.8831787109375,67.22803497314453,0.0,0.0,0.49102503061294556,0.4848063588142395,0.5570586174726486,0.5576603338122368,8.778462648391724,8.654345273971558
83,2025-09-27T01:55:40.180611,0.001,128,5,0.4,20,66.83470153808594,67.48958587646484,0.0,0.0,0.4913812577724457,0.482927531003952,0.5161103680729866,0.5167850852012634,8.711191177368164,8.662078619003296
84,2025-09-27T02:01:32.781593,0.001,128,10,0.2,5,66.82401275634766,66.99999237060547,0.0,0.0,0.49145984649658203,0.4864564538002014,0.7945394366979599,0.7946147173643112,9.202292442321777,9.18078327178955
85,2025-09-27T02:12:20.245089,0.001,128,10,0.2,10,66.86874389648438,67.11507415771484,0.0,0.0,0.49113109707832336,0.4856223464012146,0.8564447872340679,0.8566758036613464,9.102778196334839,9.067009449005127
86,2025-09-27T02:28:28.186295,0.001,128,10,0.2,15,66.85643005371094,67.1345443725586,0.0,0.0,0.49122154712677,0.48548150062561035,0.9303468726575375,0.9304079785943031,9.172094345092773,9.13089656829834
87,2025-09-27T02:49:52.205824,0.001,128,10,0.2,20,66.74424743652344,66.97105407714844,0.0,0.0,0.49204719066619873,0.48666664958000183,0.9620298184454441,0.9620720148086548,9.164193868637085,9.10141921043396
88,2025-09-27T02:55:41.871142,0.001,128,10,0.3,5,66.82401275634766,66.99999237060547,0.0,0.0,0.49145984649658203,0.4864564538002014,0.7945394366979599,0.7946147173643112,9.225800037384033,9.147847890853882
89,2025-09-27T03:06:25.072083,0.001,128,10,0.3,10,66.86874389648438,67.11507415771484,0.0,0.0,0.49113109707832336,0.4856223464012146,0.8564447872340679,0.8566758036613464,9.063071727752686,9.045802354812622
90,2025-09-27T03:22:32.051827,0.001,128,10,0.3,15,66.85643005371094,67.1345443725586,0.0,0.0,0.49122154712677,0.48548150062561035,0.9303468726575375,0.9304079785943031,9.136216402053833,9.080124855041504
91,2025-09-27T03:43:49.440658,0.001,128,10,0.3,20,66.74424743652344,66.97105407714844,0.0,0.0,0.49204719066619873,0.48666664958000183,0.9620298184454441,0.9620720148086548,9.107835531234741,9.12222170829773
92,2025-09-27T03:49:46.345619,0.001,128,10,0.4,5,66.82401275634766,66.99999237060547,0.0,0.0,0.49145984649658203,0.4864564538002014,0.7945394366979599,0.7946147173643112,9.104478120803833,9.070506572723389
93,2025-09-27T04:00:43.704717,0.001,128,10,0.4,10,66.86874389648438,67.11507415771484,0.0,0.0,0.49113109707832336,0.4856223464012146,0.8564447872340679,0.8566758036613464,9.27274775505066,9.147917747497559
94,2025-09-27T04:17:00.708589,0.001,128,10,0.4,15,66.85643005371094,67.1345443725586,0.0,0.0,0.49122154712677,0.48548150062561035,0.9303468726575375,0.9304079785943031,9.140171527862549,9.06823444366455
95,2025-09-27T04:38:32.484448,0.001,128,10,0.4,20,66.74424743652344,66.97105407714844,0.0,0.0,0.49204719066619873,0.48666664958000183,0.9620298184454441,0.9620720148086548,9.25422716140747,9.141814231872559
96,2025-09-27T04:46:17.925912,0.001,128,15,0.2,5,70.60823059082031,69.98684692382812,0.0,0.0,0.46512025594711304,0.4656957685947418,0.494811138138175,0.49585625901818275,9.584248542785645,9.476116418838501
97,2025-09-27T05:00:52.119263,0.001,128,15,0.2,10,66.73197937011719,67.11507415771484,0.0,0.0,0.4921376407146454,0.4856223464012146,0.6886439137160778,0.6888762712478638,9.67546033859253,9.457858800888062
98,2025-09-27T05:22:21.399766,0.001,128,15,0.2,15,59.433311462402344,58.08378601074219,0.0,0.0,0.5525742769241333,0.5611304044723511,0.7776722386479378,0.7775354236364365,9.561959981918335,9.468914270401001
99,2025-09-27T05:50:51.089017,0.001,128,15,0.2,20,59.44769287109375,58.10319137573242,0.0,0.0,0.5524405837059021,0.5609430074691772,0.7847509123384953,0.7847561500966549,9.500339269638062,9.463822841644287
100,2025-09-27T05:58:29.600366,0.001,128,15,0.3,5,70.60823059082031,69.98684692382812,0.0,0.0,0.46512025594711304,0.4656957685947418,0.494811138138175,0.49585625901818275,9.520451068878174,9.457587003707886
101,2025-09-27T06:12:57.159291,0.001,128,15,0.3,10,66.73197937011719,67.11507415771484,0.0,0.0,0.4921376407146454,0.4856223464012146,0.6886439137160778,0.6888762712478638,9.65053653717041,9.571881294250488
102,2025-09-27T06:34:19.828537,0.001,128,15,0.3,15,59.433311462402344,58.08378601074219,0.0,0.0,0.5525742769241333,0.5611304044723511,0.7776722386479378,0.7775354236364365,9.622849702835083,9.601171016693115
103,2025-09-27T07:02:58.245947,0.001,128,15,0.3,20,59.44769287109375,58.10319137573242,0.0,0.0,0.5524405837059021,0.5609430074691772,0.7847509123384953,0.7847561500966549,9.606056451797485,9.619777202606201
104,2025-09-27T07:10:43.764532,0.001,128,15,0.4,5,70.60823059082031,69.98684692382812,0.0,0.0,0.46512025594711304,0.4656957685947418,0.494811138138175,0.49585625901818275,9.633907794952393,9.603452205657959
105,2025-09-27T07:25:18.184522,0.001,128,15,0.4,10,66.73197937011719,67.11507415771484,0.0,0.0,0.4921376407146454,0.4856223464012146,0.6886439137160778,0.6888762712478638,9.528348922729492,9.502360343933105
106,2025-09-27T07:47:04.197336,0.001,128,15,0.4,15,59.433311462402344,58.08378601074219,0.0,0.0,0.5525742769241333,0.5611304044723511,0.7776722386479378,0.7775354236364365,9.509505033493042,9.550264358520508
107,2025-09-27T08:15:54.395876,0.001,128,15,0.4,20,59.44769287109375,58.10319137573242,0.0,0.0,0.5524405837059021,0.5609430074691772,0.7847509123384953,0.7847561500966549,9.632954835891724,9.638001918792725
108,2025-09-27T08:18:36.050309,0.01,32,5,0.2,5,62.934547424316406,62.434993743896484,0.0,0.0,0.5218329429626465,0.5220242142677307,0.2749248929321766,0.27480533346533775,7.906174182891846,7.816690921783447
109,2025-09-27T08:23:11.413491,0.01,32,5,0.2,10,62.7798957824707,62.246131896972656,0.0,0.0,0.5231183767318726,0.5236080884933472,0.272247014567256,0.2721181735396385,7.947793006896973,7.8771772384643555
110,2025-09-27T08:29:56.279520,0.01,32,5,0.2,15,62.629085540771484,62.34477615356445,0.0,0.0,0.5243780612945557,0.522779643535614,0.27202211506664753,0.2718917839229107,7.959975481033325,7.885270118713379
111,2025-09-27T08:38:51.677162,0.01,32,5,0.2,20,62.88368606567383,62.30228042602539,0.0,0.0,0.5222549438476562,0.5231362581253052,0.27206558361649513,0.27193556912243366,7.936877965927124,7.861588001251221
112,2025-09-27T08:41:32.573748,0.01,32,5,0.3,5,62.934547424316406,62.434993743896484,0.0,0.0,0.5218329429626465,0.5220242142677307,0.2749248929321766,0.27480533346533775,7.951483488082886,7.847751140594482
113,2025-09-27T08:46:07.799908,0.01,32,5,0.3,10,62.7798957824707,62.246131896972656,0.0,0.0,0.5231183767318726,0.5236080884933472,0.272247014567256,0.2721181735396385,7.888560056686401,7.838798761367798
114,2025-09-27T08:52:53.043368,0.01,32,5,0.3,15,62.629085540771484,62.34477615356445,0.0,0.0,0.5243780612945557,0.522779643535614,0.27202211506664753,0.2718917839229107,7.940499782562256,7.871089696884155
115,2025-09-27T09:01:48.094543,0.01,32,5,0.3,20,62.88368606567383,62.30228042602539,0.0,0.0,0.5222549438476562,0.5231362581253052,0.27206558361649513,0.27193556912243366,7.949508190155029,7.894070386886597
116,2025-09-27T09:04:29.541517,0.01,32,5,0.4,5,62.934547424316406,62.434993743896484,0.0,0.0,0.5218329429626465,0.5220242142677307,0.2749248929321766,0.27480533346533775,7.939223527908325,7.901368141174316
117,2025-09-27T09:09:04.388348,0.01,32,5,0.4,10,62.7798957824707,62.246131896972656,0.0,0.0,0.5231183767318726,0.5236080884933472,0.272247014567256,0.2721181735396385,7.91366982460022,7.835693597793579
118,2025-09-27T09:15:49.653720,0.01,32,5,0.4,15,62.629085540771484,62.34477615356445,0.0,0.0,0.5243780612945557,0.522779643535614,0.27202211506664753,0.2718917839229107,8.022030591964722,7.965829133987427
119,2025-09-27T09:24:43.972922,0.01,32,5,0.4,20,62.88368606567383,62.30228042602539,0.0,0.0,0.5222549438476562,0.5231362581253052,0.27206558361649513,0.27193556912243366,7.905325651168823,7.8192901611328125
120,2025-09-27T09:28:21.064893,0.01,32,10,0.2,5,62.89836120605469,62.122650146484375,0.0,0.0,0.5221331119537354,0.524648904800415,1.0632572025060654,1.0632592514157295,8.181155443191528,8.099158763885498
121,2025-09-27T09:34:45.859964,0.01,32,10,0.2,10,62.60340118408203,62.09021759033203,0.0,0.0,0.52459317445755,0.5249229669570923,1.1981165334582329,1.1980844885110855,8.122206449508667,8.043688774108887
122,2025-09-27T09:44:14.204175,0.01,32,10,0.2,15,62.68009948730469,62.251441955566406,0.0,0.0,0.5239512920379639,0.5235634446144104,1.2684256061911583,1.2684062346816063,8.089902400970459,8.051635026931763
123,2025-09-27T09:56:47.391725,0.01,32,10,0.2,20,62.892295837402344,62.3319091796875,0.0,0.0,0.5221835374832153,0.5228875279426575,1.3041665777564049,1.3041569367051125,8.113930225372314,8.068276166915894
124,2025-09-27T10:00:23.399725,0.01,32,10,0.3,5,62.89836120605469,62.122650146484375,0.0,0.0,0.5221331119537354,0.524648904800415,1.0632572025060654,1.0632592514157295,8.090653657913208,8.022708415985107
125,2025-09-27T10:06:48.437610,0.01,32,10,0.3,10,62.60340118408203,62.09021759033203,0.0,0.0,0.52459317445755,0.5249229669570923,1.1981165334582329,1.1980844885110855,8.149107217788696,8.131180763244629
126,2025-09-27T10:16:18.480257,0.01,32,10,0.3,15,62.68009948730469,62.251441955566406,0.0,0.0,0.5239512920379639,0.5235634446144104,1.2684256061911583,1.2684062346816063,8.145865201950073,8.033511400222778
